zone_code,dominant_livelihood_zone,scenario,collection_date,projection_end,lead_end,cs_date,pred_phase,obs_phase,pred_continuous,obs_continuous
ET0605,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
ET0605,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0681391480340157,1.0681391480340157
ET0701,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,2,1.274749603844178,1.2761015063285406
ET0701,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,2,1.274749603844178,1.2761015063285406
ET0701,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,2,1.274749603844178,1.2761015063285406
ET0701,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,2,1.274749603844178,1.2761015063285406
ET0701,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0701,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0701,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0701,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0701,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0701,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0701,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0701,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,3,1.286820006445066,1.5192963963011137
ET0702,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,2,1.1845629876714383,1.3085947473835138
ET0702,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,2,1.1845629876714383,1.3085947473835138
ET0702,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,2,1.1845629876714383,1.3085947473835138
ET0702,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,2,1.1845629876714383,1.3085947473835138
ET0702,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,2,1.4763849904403974,1.280318906847283
ET0702,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,2,1.4763849904403974,1.280318906847283
ET0702,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,2,1.4763849904403974,1.280318906847283
ET0702,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,2,1.3173305504693162,1.280318906847283
ET0702,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,2,1.3173305504693162,1.280318906847283
ET0702,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,2,1.4763849904403974,1.280318906847283
ET0702,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,2,1.3173305504693162,1.280318906847283
ET0702,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,2,1.3173305504693162,1.280318906847283
ET0703,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,1.4355045634641246,2.191692591982263
ET0703,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,1.4355045634641246,2.191692591982263
ET0703,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,1.4355045634641246,2.191692591982263
ET0703,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,1.4355045634641246,2.191692591982263
ET0703,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,2.3981449060737585,1.4126816560783173
ET0703,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,2.3981449060737585,1.4126816560783173
ET0703,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,2.3981449060737585,1.4126816560783173
ET0703,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,2.19858936275852,1.4126816560783173
ET0703,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,2.19858936275852,1.4126816560783173
ET0703,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,2.3981449060737585,1.4126816560783173
ET0703,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,2.19858936275852,1.4126816560783173
ET0703,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,2.19858936275852,1.4126816560783173
ET0705,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,2,1.0441021883959234,2.024340273374029
ET0705,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,2,1.0441021883959234,2.024340273374029
ET0705,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,2,1.0441021883959234,2.024340273374029
ET0705,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,2,1.0441021883959234,2.024340273374029
ET0705,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0705,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0705,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0705,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0705,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0705,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0705,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0705,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,1,2.024340273374029,1.0918593666399283
ET0706,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,1.5609187983306885,2.512339998514149
ET0706,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,1.5609187983306885,2.512339998514149
ET0706,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,1.5609187983306885,2.512339998514149
ET0706,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,1.5609187983306885,2.512339998514149
ET0706,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,2.5243183798011435,1.5639345197937506
ET0706,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,2.5243183798011435,1.5639345197937506
ET0706,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,2.5243183798011435,1.5639345197937506
ET0706,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,2.512339998514149,1.5639345197937506
ET0706,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,2.512339998514149,1.5639345197937506
ET0706,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,2.5243183798011435,1.5639345197937506
ET0706,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,2.512339998514149,1.5639345197937506
ET0706,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,2.512339998514149,1.5639345197937506
ET0707,agropastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,2,2.0014407526784894,2.0224668704990587
ET0707,agropastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,2,2.0014407526784894,2.0224668704990587
ET0707,agropastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,2,2.0014407526784894,2.0224668704990587
ET0707,agropastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,2,2.0014407526784894,2.0224668704990587
ET0707,agropastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0707,agropastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0707,agropastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0707,agropastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0707,agropastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0707,agropastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0707,agropastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0707,agropastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,2,2.0224668704990587,1.6958695742337493
ET0710,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,1.852000604954736,2.7497855275126986
ET0710,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,1.852000604954736,2.7497855275126986
ET0710,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,1.852000604954736,2.7497855275126986
ET0710,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,1.852000604954736,2.7497855275126986
ET0710,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0710,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0710,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0710,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0710,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0710,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0710,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0710,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,2.7497855275126986,1.8725327761804649
ET0712,agropastoral,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,2.0,2.9841498181892363
ET0712,agropastoral,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,2.0,2.9841498181892363
ET0712,agropastoral,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,2.0,2.9841498181892363
ET0712,agropastoral,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,2.0,2.9841498181892363
ET0712,agropastoral,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,2.9841498181892363,2.0
ET0712,agropastoral,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,2.9841498181892363,2.0
ET0712,agropastoral,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,2.9841498181892363,2.0
ET0712,agropastoral,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,2.9841498181892363,2.0
ET0712,agropastoral,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,2.9841498181892363,2.0
ET0712,agropastoral,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,2.9841498181892363,2.0
ET0712,agropastoral,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,2.9841498181892363,2.0
ET0712,agropastoral,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,2.9841498181892363,2.0
ET0713,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,2.002221539351379,2.99112914630372
ET0713,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,2.002221539351379,2.99112914630372
ET0713,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,2.002221539351379,2.99112914630372
ET0713,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,2.002221539351379,2.99112914630372
ET0713,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0713,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0713,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0713,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0713,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0713,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0713,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0713,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,2.99112914630372,2.002221539351379
ET0714,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0075695194915262,1.1191894003368952
ET0714,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0075695194915262,1.1191894003368952
ET0714,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0075695194915262,1.1191894003368952
ET0714,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0075695194915262,1.1191894003368952
ET0714,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,3,1.1119343963850177,2.9225400453105403
ET0714,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,3,1.1119343963850177,2.9225400453105403
ET0714,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,3,1.1119343963850177,2.9225400453105403
ET0714,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,3,1.988895746789643,2.9225400453105403
ET0714,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,3,1.988895746789643,2.9225400453105403
ET0714,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,3,1.1119343963850177,2.9225400453105403
ET0714,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,3,1.988895746789643,2.9225400453105403
ET0714,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,3,1.988895746789643,2.9225400453105403
ET0715,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,2,1.015289559756081,1.9139760230568432
ET0715,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,2,1.015289559756081,1.9139760230568432
ET0715,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,2,1.015289559756081,1.9139760230568432
ET0715,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,2,1.015289559756081,1.9139760230568432
ET0715,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,1,1.9157299677527264,1.008777884545693
ET0715,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,1,1.9157299677527264,1.008777884545693
ET0715,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,1,1.9157299677527264,1.008777884545693
ET0715,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,1,1.9139760230568432,1.008777884545693
ET0715,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,1,1.9139760230568432,1.008777884545693
ET0715,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,1,1.9157299677527264,1.008777884545693
ET0715,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,1,1.9139760230568432,1.008777884545693
ET0715,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,1,1.9139760230568432,1.008777884545693
ET0716,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.022884137876653,1.0335791258525793
ET0716,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.022884137876653,1.0335791258525793
ET0716,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.022884137876653,1.0335791258525793
ET0716,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.022884137876653,1.0335791258525793
ET0716,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0716,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0716,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0716,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0716,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0716,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0716,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0716,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0335791258525793,1.0010100041729018
ET0720,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,2,1.456994867630776,1.4748491843489815
ET0720,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,2,1.456994867630776,1.4748491843489815
ET0720,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,2,1.456994867630776,1.4748491843489815
ET0720,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,2,1.456994867630776,1.4748491843489815
ET0720,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,2,3,1.7658204939202575,2.520353031896375
ET0720,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,2,3,1.7658204939202575,2.520353031896375
ET0720,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,2,3,1.7658204939202575,2.520353031896375
ET0720,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,2,3,1.94401165689683,2.520353031896375
ET0720,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,2,3,1.94401165689683,2.520353031896375
ET0720,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,2,3,1.7658204939202575,2.520353031896375
ET0720,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,2,3,1.94401165689683,2.520353031896375
ET0720,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,2,3,1.94401165689683,2.520353031896375
ET0721,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,2.0,2.9882274458725484
ET0721,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,2.0,2.9882274458725484
ET0721,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,2.0,2.9882274458725484
ET0721,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,2.0,2.9882274458725484
ET0721,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,2.9882274458725484,2.0
ET0721,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,2.9882274458725484,2.0
ET0721,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,2.9882274458725484,2.0
ET0721,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,2.9882274458725484,2.0
ET0721,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,2.9882274458725484,2.0
ET0721,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,2.9882274458725484,2.0
ET0721,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,2.9882274458725484,2.0
ET0721,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,2.9882274458725484,2.0
ET0722,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,2.0,2.9905049835392696
ET0722,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,2.0,2.9905049835392696
ET0722,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,2.0,2.9905049835392696
ET0722,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,2.0,2.9905049835392696
ET0722,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,2.9905049835392696,2.0
ET0722,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,2.9905049835392696,2.0
ET0722,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,2.9905049835392696,2.0
ET0722,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,2.9905049835392696,2.0
ET0722,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,2.9905049835392696,2.0
ET0722,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,2.9905049835392696,2.0
ET0722,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,2.9905049835392696,2.0
ET0722,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,2.9905049835392696,2.0
ET0723,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,2,3,2.0,3.0
ET0723,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,2,3,2.0,3.0
ET0723,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,2,3,2.0,3.0
ET0723,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,2,3,2.0,3.0
ET0723,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,3,2,3.0,2.0
ET0723,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,3,2,3.0,2.0
ET0723,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,3,2,3.0,2.0
ET0723,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,3,2,3.0,2.0
ET0723,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,3,2,3.0,2.0
ET0723,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,3,2,3.0,2.0
ET0723,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,3,2,3.0,2.0
ET0723,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,3,2,3.0,2.0
ET0724,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0
ET0724,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0
ET0724,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0
ET0724,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET0724,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0,1.0
ET0724,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0,1.0
ET0724,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0,1.0
ET0724,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET0724,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET0724,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0,1.0
ET0724,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET0724,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET1101,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET1101,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
ET1102,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1102,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0004508208716103,1.0004508208716103
ET1103,crop_farming,ML1,2025-12-01,2026-01-31,1,2026-02-01,1,1,1.0,1.0
ET1103,crop_farming,ML1,2025-11-01,2026-01-31,2,2026-02-01,1,1,1.0,1.0
ET1103,crop_farming,ML1,2025-10-01,2026-01-31,3,2026-02-01,1,1,1.0,1.0
ET1103,crop_farming,ML1,2026-01-01,2026-01-31,0,2026-02-01,1,1,1.0,1.0
ET1103,crop_farming,ML2,2025-10-01,2026-05-31,7,2026-06-01,1,1,1.0,1.0
ET1103,crop_farming,ML2,2025-11-01,2026-05-31,6,2026-06-01,1,1,1.0,1.0
ET1103,crop_farming,ML2,2025-12-01,2026-05-31,5,2026-06-01,1,1,1.0,1.0
ET1103,crop_farming,ML1,2026-04-01,2026-05-31,1,2026-06-01,1,1,1.0,1.0
ET1103,crop_farming,ML1,2026-05-01,2026-05-31,0,2026-06-01,1,1,1.0,1.0
ET1103,crop_farming,ML2,2026-01-01,2026-05-31,4,2026-06-01,1,1,1.0,1.0
ET1103,crop_farming,ML1,2026-03-01,2026-05-31,2,2026-06-01,1,1,1.0,1.0
ET1103,crop_farming,ML1,2026-02-01,2026-05-31,3,2026-06-01,1,1,1.0,1.0
