subject,lead,zone_code,time,top1_feature,rho
lstm,8,ET0603,2022-02-01,wheat_price_etb_lag6,0.8695647275185543
lstm,8,ET0603,2022-06-01,livestock_goat_price_etb_lag3,0.9126954473754988
lstm,8,ET0603,2022-10-01,livestock_goat_price_etb_lag6,0.9179237328177133
lstm,8,ET0604,2020-02-01,headline_cpi_yoy_change_lag12,0.9203348864933233
lstm,8,ET0604,2020-06-01,headline_cpi_yoy_change_lag3,0.9668893428025208
lstm,8,ET0604,2020-10-01,headline_cpi_yoy_change_lag3,0.9537286743379686
lstm,8,ET0604,2021-02-01,headline_cpi_yoy_change_lag3,0.9479864649739403
lstm,8,ET0604,2021-06-01,headline_cpi_yoy_change_lag3,0.9497971926814908
lstm,8,ET0604,2021-10-01,headline_cpi_yoy_change_lag12,0.9736597634641524
lstm,8,ET0604,2022-02-01,maize_price_etb,0.9632649797556134
lstm,8,ET0604,2022-06-01,food_cpi_chainlinked_lag1,0.9826272634096345
lstm,8,ET0604,2022-10-01,headline_cpi_yoy_change_lag3,0.9676260640115142
lstm,8,ET0605,2020-02-01,headline_cpi_yoy_change_lag12,0.9293245571313304
lstm,8,ET0605,2020-06-01,iod,0.954646032172946
lstm,8,ET0605,2020-10-01,headline_cpi_yoy_change_lag3,0.9656092578996721
lstm,8,ET0605,2021-02-01,headline_cpi_yoy_change_lag3,0.9642005102893821
lstm,8,ET0605,2021-06-01,headline_cpi_yoy_change_lag3,0.9646929904266223
lstm,8,ET0605,2021-10-01,headline_cpi_yoy_change_lag12,0.9459307692866852
lstm,8,ET0605,2022-02-01,headline_cpi_yoy_change_lag12,0.9608821754901177
lstm,8,ET0605,2022-06-01,headline_cpi_yoy_change_lag3,0.9655231193074022
lstm,8,ET0605,2022-10-01,headline_cpi_yoy_change_lag3,0.9434549208033787
lstm,8,ET0701,2020-02-01,headline_cpi_yoy_change_lag12,0.9495631283210607
lstm,8,ET0701,2020-06-01,headline_cpi_yoy_change_lag3,0.9729346727823855
lstm,8,ET0701,2020-10-01,headline_cpi_yoy_change_lag3,0.9602512193880889
lstm,8,ET0701,2021-02-01,headline_cpi_yoy_change_lag3,0.9498862389055673
lstm,8,ET0701,2021-06-01,headline_cpi_yoy_change_lag3,0.9353615276697511
lstm,8,ET0701,2021-10-01,wheat_price_etb,0.8026415834962819
lstm,8,ET0701,2022-02-01,wheat_price_etb_lag3,0.9371195545508072
lstm,8,ET0701,2022-06-01,wheat_price_etb,0.8888372380405469
lstm,8,ET0701,2022-10-01,wheat_price_etb_lag1,0.8413650604423961
lstm,8,ET0702,2020-02-01,headline_cpi_yoy_change_lag12,0.9173327566530249
lstm,8,ET0702,2020-06-01,headline_cpi_yoy_change_lag3,0.9737295466275105
lstm,8,ET0702,2020-10-01,maize_price_etb,0.9122473086233092
lstm,8,ET0702,2021-02-01,wheat_price_etb,0.8648808961321227
lstm,8,ET0702,2021-06-01,wheat_price_etb_lag6,0.887867542833051
lstm,8,ET0702,2021-10-01,wheat_price_etb,0.8415580545035581
lstm,8,ET0702,2022-02-01,wheat_price_etb,0.9144941811018471
lstm,8,ET0702,2022-06-01,wheat_price_etb,0.9062764867084881
lstm,8,ET0702,2022-10-01,wheat_price_etb_lag6,0.8391945132987809
lstm,8,ET0703,2020-02-01,headline_cpi_yoy_change_lag12,0.9573152381713903
lstm,8,ET0703,2020-06-01,headline_cpi_yoy_change_lag12,0.9488384010932696
lstm,8,ET0703,2020-10-01,headline_cpi_yoy_change_lag3,0.9533099753578204
lstm,8,ET0703,2021-02-01,headline_cpi_yoy_change_lag3,0.95641641648918
lstm,8,ET0703,2021-06-01,headline_cpi_yoy_change_lag3,0.9645592393635195
lstm,8,ET0703,2021-10-01,headline_cpi_yoy_change_lag12,0.9716840276515785
lstm,8,ET0703,2022-02-01,headline_cpi_yoy_change_lag12,0.9656866735965225
lstm,8,ET0703,2022-06-01,food_cpi_chainlinked_lag1,0.9553616730513413
lstm,8,ET0703,2022-10-01,food_cpi_lag1,0.9627063509947736
lstm,8,ET0705,2020-02-01,headline_cpi_yoy_change_lag12,0.9460063677136563
lstm,8,ET0705,2020-06-01,food_cpi_chainlinked_lag1,0.9780034019292138
lstm,8,ET0705,2020-10-01,wheat_price_etb,0.8123607062637658
lstm,8,ET0705,2021-02-01,wheat_price_etb,0.8560424223480582
lstm,8,ET0705,2021-06-01,wheat_price_etb_lag3,0.9235627212526077
lstm,8,ET0705,2021-10-01,wheat_price_etb,0.9243023500934077
lstm,8,ET0705,2022-02-01,wheat_price_etb,0.878290167116138
lstm,8,ET0705,2022-06-01,wheat_price_etb_lag12,0.8766088290239807
lstm,8,ET0705,2022-10-01,wheat_price_etb,0.8748580712224411
lstm,8,ET0706,2020-02-01,headline_cpi_yoy_change_lag12,0.9301928486795717
lstm,8,ET0706,2020-06-01,iod,0.9751688243717697
lstm,8,ET0706,2020-10-01,wheat_price_index_lag1,0.8356704635492008
lstm,8,ET0706,2021-02-01,wheat_price_etb,0.8678906585059134
lstm,8,ET0706,2021-06-01,wheat_price_etb,0.8151378580930297
lstm,8,ET0706,2021-10-01,wheat_price_etb,0.8018597939942864
lstm,8,ET0706,2022-02-01,wheat_price_etb,0.8605899584935559
lstm,8,ET0706,2022-06-01,wheat_price_etb_lag6,0.8665495133351263
lstm,8,ET0706,2022-10-01,wheat_price_etb,0.8605852335918702
lstm,8,ET0707,2020-02-01,headline_cpi_yoy_change_lag12,0.9174712326178136
lstm,8,ET0707,2020-06-01,headline_cpi_yoy_change_lag3,0.9548146748177279
lstm,8,ET0707,2020-10-01,livestock_sheep_n_markets,0.9607291613662963
lstm,8,ET0707,2021-02-01,livestock_goat_price_etb,0.9580047103635266
lstm,8,ET0707,2021-06-01,livestock_sheep_n_markets,0.9659509046369457
lstm,8,ET0707,2021-10-01,livestock_goat_price_etb,0.9541026684790904
lstm,8,ET0707,2022-02-01,goat_maize_tot_lag12,0.9580039834555749
lstm,8,ET0707,2022-06-01,goat_maize_tot,0.9540205278805544
lstm,8,ET0707,2022-10-01,livestock_sheep_price_etb_lag1,0.9264285558519725
lstm,8,ET0710,2020-02-01,headline_cpi_yoy_change_lag12,0.9530541037588411
lstm,8,ET0710,2020-06-01,headline_cpi_yoy_change_lag3,0.9698936533666742
lstm,8,ET0710,2020-10-01,wheat_price_etb,0.8413516126452907
lstm,8,ET0710,2021-02-01,wheat_price_etb_lag3,0.8778700143200867
lstm,8,ET0710,2021-06-01,wheat_price_etb,0.8879067958624399
lstm,8,ET0710,2021-10-01,wheat_price_etb,0.7573490393911418
lstm,8,ET0710,2022-02-01,wheat_price_etb_lag6,0.6089965762635478
lstm,8,ET0710,2022-06-01,wheat_price_etb_lag1,0.6907766284555387
lstm,8,ET0710,2022-10-01,wheat_price_etb_lag1,0.7193648278318516
lstm,8,ET0712,2020-02-01,headline_cpi_yoy_change_lag12,0.9426880329143921
lstm,8,ET0712,2020-06-01,headline_cpi_yoy_change_lag12,0.9593454920803379
lstm,8,ET0712,2020-10-01,headline_cpi_yoy_change_lag3,0.961861320500985
lstm,8,ET0712,2021-02-01,headline_cpi_yoy_change_lag3,0.9616966758499371
lstm,8,ET0712,2021-06-01,headline_cpi_yoy_change_lag3,0.9564662096838678
lstm,8,ET0712,2021-10-01,food_cpi_chainlinked,0.9574010133096847
lstm,8,ET0712,2022-02-01,food_cpi_chainlinked,0.9633845561136594
lstm,8,ET0712,2022-06-01,food_cpi_lag1,0.9609926654987679
lstm,8,ET0712,2022-10-01,food_cpi_lag1,0.9651611191474823
lstm,8,ET0713,2020-02-01,headline_cpi_yoy_change_lag12,0.9389778947291905
lstm,8,ET0713,2020-06-01,headline_cpi_yoy_change_lag12,0.9475041615480233
lstm,8,ET0713,2020-10-01,livestock_goat_price_etb,0.9724073010634663
lstm,8,ET0713,2021-02-01,sheep_maize_tot_lag3,0.928945474634547
lstm,8,ET0713,2021-06-01,livestock_goat_price_etb,0.9443490175839033
lstm,8,ET0713,2021-10-01,livestock_sheep_price_etb_lag1,0.9457999258553889
lstm,8,ET0713,2022-02-01,livestock_goat_price_etb_lag6,0.9558577877283398
lstm,8,ET0713,2022-06-01,livestock_goat_price_etb_lag12,0.9417059802717183
lstm,8,ET0713,2022-10-01,livestock_sheep_price_etb_lag3,0.9476037479373987
lstm,8,ET0714,2020-02-01,headline_cpi_yoy_change_lag12,0.9620703065370834
lstm,8,ET0714,2020-06-01,iod,0.9742238440346298
lstm,8,ET0714,2020-10-01,headline_cpi_yoy_change_lag3,0.9233759059090347
lstm,8,ET0714,2021-02-01,headline_cpi_yoy_change_lag3,0.9702432960914159
lstm,8,ET0714,2021-06-01,headline_cpi_yoy_change_lag3,0.9323619420072836
lstm,8,ET0714,2021-10-01,headline_cpi_yoy_change_lag3,0.9432535673007727
lstm,8,ET0714,2022-02-01,headline_cpi_yoy_change_lag12,0.9387391054670747
lstm,8,ET0714,2022-06-01,headline_cpi_yoy_change_lag12,0.971239159985171
lstm,8,ET0714,2022-10-01,headline_cpi_yoy_change_lag3,0.9475939346800514
lstm,8,ET0715,2020-02-01,headline_cpi_yoy_change_lag12,0.9468884705129789
lstm,8,ET0715,2020-06-01,headline_cpi_yoy_change_lag3,0.9782738116872259
lstm,8,ET0715,2020-10-01,maize_price_etb,0.957238185928516
lstm,8,ET0715,2021-02-01,wheat_price_etb,0.8344445332887496
lstm,8,ET0715,2021-06-01,wheat_price_etb_lag3,0.93057847334792
lstm,8,ET0715,2021-10-01,wheat_price_etb,0.8973678663070894
lstm,8,ET0715,2022-02-01,wheat_price_etb_lag6,0.8761356119474591
lstm,8,ET0715,2022-06-01,wheat_price_etb,0.9016806111842056
lstm,8,ET0715,2022-10-01,wheat_price_etb_lag1,0.905428548582893
lstm,8,ET0716,2020-02-01,usgs_gefs_precip_anom_lead1,0.9695214764954314
lstm,8,ET0716,2020-06-01,food_cpi_chainlinked_lag12,0.9487468106913622
lstm,8,ET0716,2020-10-01,headline_cpi_yoy_change_lag3,0.9643008235867091
lstm,8,ET0716,2021-02-01,headline_cpi_yoy_change_lag3,0.9662264027506199
lstm,8,ET0716,2021-06-01,headline_cpi_yoy_change_lag3,0.9585637025783423
lstm,8,ET0716,2021-10-01,headline_cpi_yoy_change_lag3,0.9681846927723542
lstm,8,ET0716,2022-02-01,headline_cpi_yoy_change_lag12,0.9483477382259083
lstm,8,ET0716,2022-06-01,headline_cpi_yoy_change_lag12,0.9677489114553425
lstm,8,ET0716,2022-10-01,headline_cpi_yoy_change_lag3,0.936466791210229
lstm,8,ET0720,2020-02-01,headline_cpi_yoy_change_lag12,0.9562012517354926
lstm,8,ET0720,2020-06-01,headline_cpi_yoy_change_lag3,0.9667701298984509
lstm,8,ET0720,2020-10-01,wheat_price_etb_lag1,0.7943537424855892
lstm,8,ET0720,2021-02-01,wheat_price_etb_lag1,0.8970367597351148
lstm,8,ET0720,2021-06-01,wheat_price_etb_lag3,0.887602584884676
lstm,8,ET0720,2021-10-01,wheat_price_etb,0.8190686128415559
lstm,8,ET0720,2022-02-01,wheat_price_etb,0.8626638268796023
lstm,8,ET0720,2022-06-01,wheat_price_etb,0.8769864577048609
lstm,8,ET0720,2022-10-01,wheat_price_etb,0.8889571778525686
lstm,8,ET0721,2020-02-01,headline_cpi_yoy_change_lag12,0.9481391156437861
lstm,8,ET0721,2020-06-01,ipc_lag1,0.9654638763093428
lstm,8,ET0721,2020-10-01,headline_cpi_yoy_change_lag3,0.9739403499334879
lstm,8,ET0721,2021-02-01,headline_cpi_yoy_change_lag3,0.9773081144734643
lstm,8,ET0721,2021-06-01,headline_cpi_yoy_change_lag3,0.9632522588664597
lstm,8,ET0721,2021-10-01,headline_cpi_yoy_change_lag12,0.976176682246727
lstm,8,ET0721,2022-02-01,headline_cpi_yoy_change_lag12,0.9683922249925491
lstm,8,ET0721,2022-06-01,food_cpi_chainlinked,0.9653784646250244
lstm,8,ET0721,2022-10-01,headline_cpi_yoy_change_lag3,0.9400388168846179
lstm,8,ET0722,2020-02-01,headline_cpi_yoy_change_lag12,0.9255130152868742
lstm,8,ET0722,2020-06-01,headline_cpi_yoy_change_lag3,0.9582078811360119
lstm,8,ET0722,2020-10-01,headline_cpi_yoy_change_lag3,0.9475881194164383
lstm,8,ET0722,2021-02-01,headline_cpi_yoy_change_lag3,0.9619514570869891
lstm,8,ET0722,2021-06-01,headline_cpi_yoy_change_lag3,0.9556698820228394
lstm,8,ET0722,2021-10-01,food_cpi_chainlinked_lag6,0.950632773371908
lstm,8,ET0722,2022-02-01,headline_cpi_yoy_change_lag12,0.9669522203403382
lstm,8,ET0722,2022-06-01,food_cpi_chainlinked,0.9494464595948214
lstm,8,ET0722,2022-10-01,food_cpi_lag1,0.9448156924888602
lstm,8,ET0723,2020-02-01,seasonal_precip_prob_near_lead1,0.9443239392595716
lstm,8,ET0723,2020-06-01,headline_cpi_lag12,0.9378166592764358
lstm,8,ET0723,2020-10-01,headline_cpi_yoy_change_lag3,0.9584993712246218
lstm,8,ET0723,2021-02-01,headline_cpi_yoy_change_lag3,0.9599310164353887
lstm,8,ET0723,2021-06-01,headline_cpi_yoy_change_lag3,0.9634358031242503
lstm,8,ET0723,2021-10-01,headline_cpi_yoy_change_lag3,0.9559893580675878
lstm,8,ET0723,2022-02-01,headline_cpi_yoy_change_lag12,0.9656881274124257
lstm,8,ET0723,2022-06-01,food_cpi_chainlinked,0.9472468361331404
lstm,8,ET0723,2022-10-01,food_cpi_chainlinked,0.9516053762112104
lstm,8,ET0724,2020-02-01,headline_cpi_yoy_change_lag12,0.9548150382717038
lstm,8,ET0724,2020-06-01,iod,0.9730400744353742
lstm,8,ET0724,2020-10-01,headline_cpi_yoy_change_lag3,0.9635121284591731
lstm,8,ET0724,2021-02-01,headline_cpi_yoy_change_lag3,0.9629891181879638
lstm,8,ET0724,2021-06-01,headline_cpi_yoy_change_lag3,0.9575267683853194
lstm,8,ET0724,2021-10-01,headline_cpi_yoy_change_lag12,0.9619612703443364
lstm,8,ET0724,2022-02-01,headline_cpi_yoy_change_lag12,0.965613619347382
lstm,8,ET0724,2022-06-01,headline_cpi_yoy_change_lag3,0.9666825374902777
lstm,8,ET0724,2022-10-01,headline_cpi_yoy_change_lag3,0.9615193103097354
lstm,8,ET1101,2020-02-01,headline_cpi_yoy_change_lag12,0.9628273811687227
lstm,8,ET1101,2020-06-01,food_cpi_chainlinked_lag12,0.966100284221009
lstm,8,ET1101,2020-10-01,headline_cpi_yoy_change_lag3,0.9719108229324922
lstm,8,ET1101,2021-02-01,headline_cpi_yoy_change_lag3,0.956087854095036
lstm,8,ET1101,2021-06-01,headline_cpi_yoy_change_lag3,0.9649437736699401
lstm,8,ET1101,2021-10-01,headline_cpi_yoy_change_lag12,0.966671270417027
lstm,8,ET1101,2022-02-01,headline_cpi_yoy_change_lag12,0.9656812217868852
lstm,8,ET1101,2022-06-01,headline_cpi_yoy_change,0.9542204275672571
lstm,8,ET1101,2022-10-01,food_cpi_lag1,0.9589718613931918
lstm,8,ET1102,2020-02-01,ipc_lag1,0.9672767847407484
lstm,8,ET1102,2020-06-01,ipc_lag1,0.9455545944217083
lstm,8,ET1102,2020-10-01,headline_cpi_yoy_change_lag3,0.9567238985527263
lstm,8,ET1102,2021-02-01,headline_cpi_yoy_change_lag3,0.9589998473493301
lstm,8,ET1102,2021-06-01,headline_cpi_yoy_change_lag3,0.9629244233802675
lstm,8,ET1102,2021-10-01,headline_cpi_yoy_change_lag12,0.9686873496209175
lstm,8,ET1102,2022-02-01,headline_cpi_yoy_change_lag12,0.9757161860593594
lstm,8,ET1102,2022-06-01,glofas_exceed_20yr_lead1,0.960310462386148
lstm,8,ET1102,2022-10-01,glofas_exceed_20yr_lead1,0.9046373092775262
lstm,8,ET1103,2020-02-01,headline_cpi_yoy_change_lag12,0.9607702316655643
lstm,8,ET1103,2020-06-01,ipc_lag1,0.9780470164063125
lstm,8,ET1103,2020-10-01,headline_cpi_yoy_change_lag3,0.9587109014385508
lstm,8,ET1103,2021-02-01,headline_cpi_yoy_change_lag3,0.9694578720496623
lstm,8,ET1103,2021-06-01,headline_cpi_yoy_change_lag3,0.9477876556491651
lstm,8,ET1103,2021-10-01,headline_cpi_yoy_change_lag12,0.9682072269188554
lstm,8,ET1103,2022-02-01,headline_cpi_yoy_change_lag12,0.9644680124155877
lstm,8,ET1103,2022-06-01,headline_cpi_yoy_change,0.9616232581468209
lstm,8,ET1103,2022-10-01,headline_cpi_yoy_change_lag3,0.9385054045606205
lstm,8,ET1104,2020-02-01,ipc_lag1,0.9793060209785635
lstm,8,ET1104,2020-06-01,food_cpi_chainlinked_lag12,0.972611198743903
lstm,8,ET1104,2020-10-01,headline_cpi_yoy_change_lag3,0.9590427349184774
lstm,8,ET1104,2021-02-01,headline_cpi_yoy_change_lag3,0.9571811236543116
lstm,8,ET1104,2021-06-01,headline_cpi_yoy_change_lag3,0.9579701822358233
lstm,8,ET1104,2021-10-01,headline_cpi_yoy_change_lag3,0.974106448400439
lstm,8,ET1104,2022-02-01,headline_cpi_yoy_change_lag12,0.9572988827424782
lstm,8,ET1104,2022-06-01,glofas_exceed_20yr_lead1,0.9285282294703021
lstm,8,ET1104,2022-10-01,food_cpi_chainlinked,0.9300819952169457
lstm,8,ET1105,2020-02-01,headline_cpi_yoy_change_lag12,0.9109603180949197
lstm,8,ET1105,2020-06-01,headline_cpi_yoy_change_lag3,0.9520208041055761
lstm,8,ET1105,2020-10-01,headline_cpi_yoy_change_lag3,0.9312566784668057
lstm,8,ET1105,2021-02-01,headline_cpi_yoy_change_lag3,0.9342900653490248
lstm,8,ET1105,2021-06-01,headline_cpi_yoy_change_lag3,0.9529436137501908
lstm,8,ET1105,2021-10-01,headline_cpi_yoy_change_lag12,0.9693811832607638
lstm,8,ET1105,2022-02-01,headline_cpi_yoy_change_lag12,0.9537839193422937
lstm,8,ET1105,2022-06-01,glofas_exceed_20yr_lead1,0.9324644360284657
lstm,8,ET1105,2022-10-01,glofas_exceed_20yr_lead1,0.920191685626849
lstm,8,ET1106,2020-02-01,ipc_lag1,0.9794241435207058
lstm,8,ET1106,2020-06-01,headline_cpi_yoy_change_lag3,0.9814503994359194
lstm,8,ET1106,2020-10-01,headline_cpi_yoy_change_lag3,0.9673538369836227
lstm,8,ET1106,2021-02-01,headline_cpi_yoy_change_lag3,0.9658636756827482
lstm,8,ET1106,2021-06-01,headline_cpi_yoy_change_lag3,0.9542505942472506
lstm,8,ET1106,2021-10-01,headline_cpi_yoy_change_lag3,0.9254439590314679
lstm,8,ET1106,2022-02-01,headline_cpi_yoy_change_lag12,0.9525052882553483
lstm,8,ET1106,2022-06-01,food_cpi_lag1,0.9671168649913862
lstm,8,ET1106,2022-10-01,headline_cpi_yoy_change_lag3,0.9608258401238652
lstm,8,ET1201,2020-02-01,ndvi_cropland_anomaly_lag12,0.9716585858732708
lstm,8,ET1201,2020-06-01,pct_agropastoral,0.9741725970240389
lstm,8,ET1201,2020-10-01,headline_cpi_yoy_change_lag3,0.9442170837906796
lstm,8,ET1201,2021-02-01,headline_cpi_yoy_change_lag3,0.9599822634459799
lstm,8,ET1201,2021-06-01,wheat_price_etb,0.9002885824568035
lstm,8,ET1201,2021-10-01,wheat_price_etb_lag6,0.9513204282941651
lstm,8,ET1201,2022-02-01,wheat_price_etb_lag6,0.9029407061183842
lstm,8,ET1201,2022-06-01,livestock_goat_price_etb,0.9242765448611241
lstm,8,ET1201,2022-10-01,livestock_sheep_price_etb_lag1,0.9319792249707419
lstm,8,ET1202,2020-02-01,headline_cpi_yoy_change_lag12,0.9608418320988014
lstm,8,ET1202,2020-06-01,iod,0.948225617690032
lstm,8,ET1202,2020-10-01,wheat_price_etb_lag1,0.834505230102712
lstm,8,ET1202,2021-02-01,wheat_price_etb_lag3,0.88478472621012
lstm,8,ET1202,2021-06-01,wheat_price_etb,0.8748468041491906
lstm,8,ET1202,2021-10-01,wheat_price_etb,0.789703712318909
lstm,8,ET1202,2022-02-01,wheat_price_etb,0.8898520015410448
lstm,8,ET1202,2022-06-01,wheat_price_etb_lag12,0.8838081253770835
lstm,8,ET1202,2022-10-01,wheat_price_etb_lag1,0.8937718526702964
lstm,8,ET1203,2020-02-01,headline_cpi_yoy_change_lag12,0.9578731400242786
lstm,8,ET1203,2020-06-01,food_cpi_chainlinked_lag12,0.9623607062637657
lstm,8,ET1203,2020-10-01,livestock_sheep_price_etb_lag1,0.9052439139631748
lstm,8,ET1203,2021-02-01,livestock_sheep_price_etb_lag3,0.9101145606931794
lstm,8,ET1203,2021-06-01,livestock_sheep_price_etb,0.9237051952111305
lstm,8,ET1203,2021-10-01,livestock_sheep_price_etb_lag1,0.9172415297050934
lstm,8,ET1203,2022-02-01,livestock_sheep_price_etb,0.9364497088733653
lstm,8,ET1203,2022-06-01,livestock_sheep_price_etb_lag1,0.9172371682573836
lstm,8,ET1203,2022-10-01,livestock_sheep_price_etb_lag1,0.9127165277060966
lstm,8,ET1204,2020-02-01,headline_cpi_yoy_change_lag12,0.9529530635535622
lstm,8,ET1204,2020-06-01,ipc_lag1,0.9674479715633609
lstm,8,ET1204,2020-10-01,headline_cpi_yoy_change_lag3,0.9571571356919072
lstm,8,ET1204,2021-02-01,headline_cpi_yoy_change_lag3,0.934275527189992
lstm,8,ET1204,2021-06-01,headline_cpi_yoy_change_lag3,0.9419356831844383
lstm,8,ET1204,2021-10-01,headline_cpi_yoy_change_lag12,0.9656317920461731
lstm,8,ET1204,2022-02-01,headline_cpi_yoy_change_lag12,0.9574911498956887
lstm,8,ET1204,2022-06-01,food_cpi_lag1,0.9526917401449454
lstm,8,ET1204,2022-10-01,headline_cpi_yoy_change_lag3,0.9613012379242415
lstm,8,ET1301,2020-02-01,headline_cpi_yoy_change_lag12,0.9566453924939484
lstm,8,ET1301,2020-06-01,headline_cpi_yoy_change,0.9533219693390226
lstm,8,ET1301,2020-10-01,wheat_price_etb_lag1,0.9321827591972028
lstm,8,ET1301,2021-02-01,wheat_price_etb,0.8212656921254062
lstm,8,ET1301,2021-06-01,wheat_price_etb,0.8504797592480864
lstm,8,ET1301,2021-10-01,wheat_price_etb,0.8887750874106812
lstm,8,ET1301,2022-02-01,wheat_price_etb_lag6,0.8687898436420995
lstm,8,ET1301,2022-06-01,wheat_price_etb_lag1,0.8862269115861859
lstm,8,ET1301,2022-10-01,wheat_price_etb_lag1,0.875940437162442
lstm,8,ET1401,2020-02-01,fuel_diesel_price_index_lag12,0.8635866971736302
lstm,8,ET1401,2020-06-01,fuel_diesel_price_index,0.8873911793990519
lstm,8,ET1401,2020-10-01,fuel_petrol_price_etb_lag3,0.9198700829344333
lstm,8,ET1401,2021-02-01,wheat_price_etb,0.886239473539068
lstm,8,ET1401,2021-06-01,wheat_price_etb_lag1,0.927993709523381
lstm,8,ET1401,2021-10-01,wheat_price_etb_lag6,0.7248057993143467
lstm,8,ET1401,2022-02-01,wheat_price_etb_lag12,0.9104544926357376
lstm,8,ET1401,2022-06-01,wheat_price_etb_lag12,0.9521729179911
lstm,8,ET1401,2022-10-01,acled_event_count_strategic_developments_lag3,0.9362902551993463
lstm,8,ET1501,2020-02-01,headline_cpi_yoy_change_lag12,0.951043476364588
lstm,8,ET1501,2020-06-01,maize_price_etb,0.9599437373245425
lstm,8,ET1501,2020-10-01,wheat_price_etb,0.8480173585618853
lstm,8,ET1501,2021-02-01,wheat_price_etb,0.7861524035211421
lstm,8,ET1501,2021-06-01,wheat_price_index,0.9659479970051391
lstm,8,ET1501,2021-10-01,wheat_price_etb,0.8732545122811098
lstm,8,ET1501,2022-02-01,wheat_price_etb,0.8556284482695956
lstm,8,ET1501,2022-06-01,wheat_price_etb,0.8895397945758129
lstm,8,ET1501,2022-10-01,wheat_price_etb,0.9053100625867746
lstm,8,ET1502,2020-02-01,headline_cpi_yoy_change_lag12,0.9597660083303652
lstm,8,ET1502,2020-06-01,ssmi_24,0.9681730622451279
lstm,8,ET1502,2020-10-01,headline_cpi_yoy_change_lag3,0.9666011237996933
lstm,8,ET1502,2021-02-01,headline_cpi_yoy_change_lag3,0.956340454608233
lstm,8,ET1502,2021-06-01,headline_cpi_yoy_change_lag12,0.956094032812625
lstm,8,ET1502,2021-10-01,headline_cpi_yoy_change_lag12,0.9576299893144532
lstm,8,ET1502,2022-02-01,headline_cpi_yoy_change_lag12,0.9489100015265067
lstm,8,ET1502,2022-06-01,headline_cpi_yoy_change_lag12,0.9563455429638944
lstm,8,ET1502,2022-10-01,headline_cpi_yoy_change_lag3,0.9411389920694342
lstm,8,ET1600,2020-02-01,headline_cpi_yoy_change_lag12,0.9408246043803473
lstm,8,ET1600,2020-06-01,acled_fatalities_demonstrations_lag3,0.9424256191438477
lstm,8,ET1600,2020-10-01,wheat_price_index_lag1,0.7329736350485939
lstm,8,ET1600,2021-02-01,wheat_price_etb,0.8994177467307315
lstm,8,ET1600,2021-06-01,wheat_price_index_lag3,0.7798326657895311
lstm,8,ET1600,2021-10-01,wheat_price_index,0.8651662075031439
lstm,8,ET1600,2022-02-01,wheat_price_etb,0.8148721732367031
lstm,8,ET1600,2022-06-01,wheat_price_etb,0.9043185601407294
lstm,8,ET1600,2022-10-01,wheat_price_etb,0.8631257768828734
lstm,12,ET0101,2020-02-01,headline_cpi_yoy_change_lag12,0.9318409970406436
lstm,12,ET0101,2020-06-01,headline_cpi_yoy_change_lag12,0.9182158211147525
lstm,12,ET0101,2020-10-01,idps_ethiopia,0.9240469216723901
lstm,12,ET0101,2021-02-01,wheat_price_etb_lag1,0.835572667029916
lstm,12,ET0101,2021-06-01,wheat_price_etb,0.8045522394016558
lstm,12,ET0101,2021-10-01,wheat_price_etb_lag3,0.7307103281102775
lstm,12,ET0101,2022-02-01,livestock_goat_price_etb_lag12,0.848240182458208
lstm,12,ET0101,2022-06-01,acled_event_count_political_violence_lag3,0.9303377309473012
lstm,12,ET0101,2022-10-01,acled_event_count_political_violence_lag6,0.9354044659250068
lstm,12,ET0102,2020-02-01,wheat_price_etb_lag6,0.9303496162960381
lstm,12,ET0102,2020-06-01,wheat_price_etb_lag12,0.9311803134497763
lstm,12,ET0102,2020-10-01,wheat_price_etb,0.922836070237366
lstm,12,ET0102,2021-02-01,wheat_price_index_lag1,0.9108313672345902
lstm,12,ET0102,2021-06-01,wheat_price_etb_lag3,0.8751662652595772
lstm,12,ET0102,2021-10-01,wheat_price_etb_lag6,0.9139797625479059
lstm,12,ET0102,2022-02-01,wheat_price_index_lag12,0.7881760637529762
lstm,12,ET0102,2022-06-01,acled_event_count_political_violence_lag3,0.8801915066544752
lstm,12,ET0102,2022-10-01,acled_event_count_political_violence_lag6,0.9218713488486857
lstm,12,ET0103,2020-02-01,headline_cpi_yoy_change_lag12,0.912440709904492
lstm,12,ET0103,2020-06-01,headline_cpi_yoy_change_lag12,0.9573847060428634
lstm,12,ET0103,2020-10-01,idps_ethiopia,0.8583873505394947
lstm,12,ET0103,2021-02-01,wheat_price_index_lag1,0.8005683771498961
lstm,12,ET0103,2021-06-01,wheat_price_index,0.9313387065524298
lstm,12,ET0103,2021-10-01,wheat_price_etb_lag6,0.9327688316098711
lstm,12,ET0103,2022-02-01,wheat_price_index_lag12,0.8014384620799105
lstm,12,ET0103,2022-06-01,wheat_price_index_lag12,0.9481873319299766
lstm,12,ET0103,2022-10-01,acled_event_count_political_violence_lag6,0.9091408500787381
lstm,12,ET0104,2020-02-01,headline_cpi_yoy_change_lag12,0.9145326344769129
lstm,12,ET0104,2020-06-01,headline_cpi_yoy_change_lag12,0.9508180957882545
lstm,12,ET0104,2020-10-01,idps_ethiopia,0.9095870985720877
lstm,12,ET0104,2021-02-01,wheat_price_index,0.8655143105683136
lstm,12,ET0104,2021-06-01,wheat_price_etb,0.9328890643356756
