zone_code,lead,target_month,subject,predicted_cause,is_compound,top1_category,top1_score,top2_category,top2_score,margin,score_DROUGHT,score_FLOODING,score_CONFLICT,score_MARKET_SHOCK,shap_DROUGHT_spi_3,shap_DROUGHT_ndvi_anomaly,shap_DROUGHT_ssmi_3,shap_DROUGHT_spei_3,shap_FLOODING_spi_3,shap_FLOODING_ssmi_3,shap_FLOODING_glofas_exceed_2yr,shap_CONFLICT_acled_event_count,shap_CONFLICT_acled_fatalities,shap_MARKET_SHOCK_grain_price_index,shap_MARKET_SHOCK_price_volatility,shap_MARKET_SHOCK_food_cpi_yoy_change,shap_MARKET_SHOCK_exchange_rate
ET0203,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.04707474776230955,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.04707474776230955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016374444426073258,0.000950454115069898,0.04448684920463233
ET0204,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.04257705610645068,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.04257705610645068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003229384847735273,0.001411574755130823,0.03793609650358458
ET0205,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0883866593473285,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0883866593473285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002453838093643789,0.0011956238597154634,0.08473719739396926
ET0301,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0029307627468604584,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0029307627468604584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002591685990783939,0.0003390767560765193,0.0
ET0302,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.032551000190737915,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.032551000190737915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032350960380938196,0.00020003980979971603,0.0
ET0303,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.592412133791939,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.592412133791939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.592412133791939,0.0,0.0
ET0304,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,1.216189675674437,DROUGHT,0.0,1.0,0.0,0.0,0.0,1.216189675674437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216189675674437,0.0,0.0
ET0305,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.07202387408760262,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.07202387408760262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03480432156159467,8.6857905016185e-05,0.037132694620991766
ET0306,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,2.092657720272575,DROUGHT,0.0,1.0,0.0,0.0,0.0,2.092657720272575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9177678194747987,0.0005466175327569526,0.17434328326501955
ET0307,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.09207564105630674,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.09207564105630674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010413473744676923,0.0,0.09103429368183905
ET0308,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.3839303659606144,DROUGHT,0.0004524579299342548,0.9988215104350963,0.0004524579299342548,0.0,0.0,0.3839303659606144,0.0,0.0004524579299342548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29839184729300205,0.0005230554681201888,0.08501546319949214
ET0309,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0005823098931702188,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0005823098931702188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005823098931702188,0.0,0.0
ET0310,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.41832722775394504,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.41832722775394504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41832722775394504,0.0,0.0
ET0311,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.07479444568636777,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.07479444568636777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011492907916914096,0.0,0.07364515489467637
ET0312,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.07895290562452281,DROUGHT,0.0008616499117349323,0.9890865332324477,0.0008616499117349323,0.0,0.0,0.07895290562452281,0.0008616499117349323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008935828963088562,0.00040569171613307533,0.06961138494530117
ET0401,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.09182069362000578,FLOODING,0.01425958036085992,0.844701888009338,0.0,0.01425958036085992,0.0,0.09182069362000578,0.0,0.0,0.0,0.0,0.01425958036085992,0.0,0.0,0.0,0.0,0.0,0.02079681733118485,0.0,0.07102387628882093
ET0402,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.006780059725619212,MARKET_SHOCK,0.005383188415926673,0.20602640186402857,0.0,0.006780059725619212,0.0,0.005383188415926673,0.0,0.0,0.0,0.0,0.006780059725619212,0.0,0.0,0.0,0.0,0.0,0.005383188415926673,0.0,0.0
ET0403,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.01614184868474022,MARKET_SHOCK,0.007107425542385529,0.5596894952246348,0.0,0.01614184868474022,0.0,0.007107425542385529,0.0,0.0,0.0,0.0,0.01614184868474022,0.0,0.0,0.0,0.0,0.0,0.006938069980911995,0.0001693555614735349,0.0
ET0404,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.2251034745666852,DROUGHT,0.006539199562629037,0.970950250433865,0.006539199562629037,0.0,0.0,0.2251034745666852,0.006539199562629037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006597748546695739,0.0,0.21850572601998947
ET0405,12,2027-06,champion_lstm,DROUGHT,False,DROUGHT,0.006893303363116093,MARKET_SHOCK,0.0031224857107700777,0.5470262156925342,0.006893303363116093,0.0,0.0,0.0031224857107700777,0.0,0.006893303363116093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031224857107700777,0.0,0.0
ET0406,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0047343467429666955,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0047343467429666955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047343467429666955,0.0,0.0
ET0407,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005920186439808024,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.005920186439808024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005581010299998817,0.00033917613980920686,0.0
ET0408,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00767553814414407,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.00767553814414407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00767553814414407,0.0,0.0
ET0409,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.04181696501287758,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.04181696501287758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00350361833189483,0.0,0.03831334668098275
ET0410,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.018187418848204077,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.018187418848204077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018187418848204077,0.0,0.0
ET0411,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.4512092743128271,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.4512092743128271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24409779273383272,0.0,0.2071114815789944
ET0412,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,1.7603057162254443,DROUGHT,0.0,1.0,0.0,0.0,0.0,1.7603057162254443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528431914324259,0.00033192894184706,0.2315418729593382
ET0413,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.002692535866086129,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.002692535866086129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002692535866086129,0.0,0.0
ET0414,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.005204080863331095,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.005204080863331095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005204080863331095,0.0,0.0
ET0415,12,2027-06,champion_lstm,COMPOUND,True,DROUGHT,0.004249542570968423,MARKET_SHOCK,0.003948679478600946,0.07079893596616291,0.004249542570968423,0.0,0.0,0.003948679478600946,0.004249542570968423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003948679478600946,0.0,0.0
ET0416,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.040232476782913376,FLOODING,0.009094952363602546,0.7739400332552941,0.0,0.009094952363602546,0.0,0.040232476782913376,0.0,0.0,0.0,0.0,0.009094952363602546,0.0,0.0,0.0,0.0,0.0,0.013065460211220183,0.001964034076846158,0.025202982494847037
ET0417,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.014441698259389736,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.014441698259389736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005367646831901966,0.0,0.00907405142748777
ET0418,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.041041029696847774,FLOODING,0.009987275160399349,0.7566514477299667,0.0,0.009987275160399349,0.0,0.041041029696847774,0.0,0.0,0.0,0.0,0.009987275160399349,0.0,0.0,0.0,0.0,0.0,0.0047231499147806,0.0,0.03631787978206717
ET0419,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0030865392376411976,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0030865392376411976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030865392376411976,0.0,0.0
ET0420,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.001149059800212708,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.001149059800212708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001149059800212708,0.0,0.0
ET0421,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.030957624485355717,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.030957624485355717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030957624485355717,0.0,0.0
ET0501,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.011022626030726746,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.011022626030726746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011022626030726746,0.0,0.0
ET0502,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.06754418514435982,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.06754418514435982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012542498267907022,0.0001127887367027116,0.05488889813975009
ET0503,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0033360173575305765,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0033360173575305765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033360173575305765,0.0,0.0
ET0504,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.003535495782962898,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.003535495782962898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003535495782962898,0.0,0.0
ET0505,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.14813481451148747,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.14813481451148747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056520374848491886,0.0016425668309002644,0.0899718728320953
ET0506,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.6251957498513299,DROUGHT,0.0009937281438765955,0.9984105327905495,0.0009937281438765955,0.0,0.0,0.6251957498513299,0.0,0.0009937281438765955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6251957498513299,0.0,0.0
ET0507,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.3501505207568752,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.3501505207568752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010292459537070106,0.0,0.3398580612198051
ET0508,12,2027-06,champion_lstm,DROUGHT,False,DROUGHT,0.012398661027883229,MARKET_SHOCK,0.004339106084158212,0.6500343001232118,0.012398661027883229,0.0,0.0,0.004339106084158212,0.0,0.012398661027883229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004339106084158212,0.0,0.0
ET0509,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.00046642268253942496,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.00046642268253942496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004200171096973554,4.640557284206958e-05,0.0
ET0510,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.22945469955219186,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.22945469955219186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004609969122690795,0.0,0.22484473042950107
ET0511,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.1626023126007008,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.1626023126007008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005734033062203568,0.0,0.15686827953849722
ET0602,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.16135930937694387,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.16135930937694387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029035771987402465,0.0,0.15845573217820363
ET0603,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.001558945192688773,MARKET_SHOCK,0.0005160951233040237,0.6689459477315591,0.0,0.001558945192688773,0.0,0.0005160951233040237,0.0,0.0,0.0,0.0,0.001558945192688773,0.0,0.0,0.0,0.0,0.0,0.0005160951233040237,0.0,0.0
ET0604,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.010900150767654338,FLOODING,0.0064097418247428435,0.4119584250372539,0.0,0.0064097418247428435,0.0,0.010900150767654338,0.0,0.0,0.0,0.0,0.0064097418247428435,0.0,0.0,0.0,0.0,0.0,0.010900150767654338,0.0,0.0
ET0605,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.01576984169381801,MARKET_SHOCK,0.008802391444785753,0.44182119163336886,0.0,0.01576984169381801,0.0,0.008802391444785753,0.0,0.0,0.0,0.0,0.01576984169381801,0.0,0.0,0.0,0.0,0.0,0.008802391444785753,0.0,0.0
ET0701,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0022661533322863472,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0022661533322863472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019471671297883976,0.0003189862024979495,0.0
ET0702,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.04787778809636803,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.04787778809636803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003344548553130352,0.0011364919656875164,0.04339674757755016
ET0703,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.38544254525578375,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.38544254525578375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020978130912393048,0.0,0.38334473216454445
ET0705,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.08086087588839935,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.08086087588839935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07992171796179451,0.0009391579266048443,0.0
ET0706,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,9.473564532889265,DROUGHT,0.0015123379168225184,0.9998403623143567,0.0015123379168225184,0.0,0.0,9.473564532889265,0.0,0.0015123379168225184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32639952398687,0.002131852013383036,0.14503315688901106
ET0707,12,2027-06,champion_lstm,DROUGHT,False,DROUGHT,0.06071805715937756,MARKET_SHOCK,0.020257623643103104,0.666365747014446,0.06071805715937756,0.011431497907390023,0.0,0.020257623643103104,0.0,0.06071805715937756,0.0,0.0,0.011431497907390023,0.0,0.0,0.0,0.0,0.0,0.020257623643103104,0.0,0.0
ET0710,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.020522970878499237,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.020522970878499237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02032561173021629,0.00019735914828294477,0.0
ET0712,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.4782878445878317,FLOODING,0.005683585156770184,0.9881168103662177,0.0,0.005683585156770184,0.0,0.4782878445878317,0.0,0.0,0.0,0.0,0.005683585156770184,0.0,0.0,0.0,0.0,0.0,0.025948426172039286,0.0,0.4523394184157924
ET0713,12,2027-06,champion_lstm,COMPOUND,True,DROUGHT,0.013496057091321815,MARKET_SHOCK,0.011568859802032682,0.14279706111560184,0.013496057091321815,0.0,0.0,0.011568859802032682,0.0,0.013496057091321815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011547903337007647,2.095646502503555e-05,0.0
ET0714,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004052932236830789,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.004052932236830789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004052932236830789,0.0,0.0
ET0715,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004112861267285794,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.004112861267285794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037721225597061856,0.00034073870757960807,0.0
ET0716,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.22691584592583666,DROUGHT,0.0037706953270701497,0.9833828470123567,0.0037706953270701497,0.0,0.0,0.22691584592583666,0.0037706953270701497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003259646948888834,0.0,0.22365619897694783
ET0720,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.007414585910506896,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.007414585910506896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005803693755070751,0.00029536729573019076,0.0013155248597059542
ET0721,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.008805440500595335,DROUGHT,0.0028054738699762514,0.6813931262397862,0.0028054738699762514,0.0,0.0,0.008805440500595335,0.0028054738699762514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008805440500595335,0.0,0.0
ET0722,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.009192888159759341,MARKET_SHOCK,0.002871258223054344,0.6876652719846088,0.002282689883070531,0.009192888159759341,0.0,0.002871258223054344,0.0,0.002282689883070531,0.0,0.0,0.009192888159759341,0.0,0.0,0.0,0.0,0.0,0.002871258223054344,0.0,0.0
ET0723,12,2027-06,champion_lstm,DROUGHT,False,DROUGHT,0.01495072204571144,FLOODING,0.006358991242546207,0.5746699575375852,0.01495072204571144,0.006358991242546207,0.0,0.004445002548485063,0.0,0.01495072204571144,0.0,0.0,0.006358991242546207,0.0,0.0,0.0,0.0,0.0,0.002417938170917497,0.0020270643775675665,0.0
ET0724,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.011941319653559197,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.011941319653559197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005440977782723648,0.0,0.006500341870835549
ET1101,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.008671209748194377,MARKET_SHOCK,0.003427234212400721,0.6047570855826223,0.0,0.008671209748194377,0.0,0.003427234212400721,0.0,0.0,0.0,0.0,0.008671209748194377,0.0,0.0,0.0,0.0,0.0,0.003427234212400721,0.0,0.0
ET1102,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.038478996636942125,DROUGHT,0.006621168484144112,0.8279277251791073,0.006621168484144112,0.0,0.0,0.038478996636942125,0.006621168484144112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007824585999941687,0.0001324999383770428,0.030521910698623395
ET1103,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.01599848672386153,MARKET_SHOCK,0.0010911924358553804,0.9317940218540869,0.0,0.01599848672386153,0.0,0.0010911924358553804,0.0,0.0,0.0,0.0,0.01599848672386153,0.0,0.0,0.0,0.0,0.0,0.0010911924358553804,0.0,0.0
ET1104,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.26067330417819273,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.26067330417819273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004603913423354952,0.0,0.25606939075483776
ET1105,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.018493996300928253,MARKET_SHOCK,0.002479171939047449,0.8659472026106648,0.0,0.018493996300928253,0.0,0.002479171939047449,0.0,0.0,0.0,0.0,0.018493996300928253,0.0,0.0,0.0,0.0,0.0,0.002479171939047449,0.0,0.0
ET1106,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.14710565242462764,DROUGHT,0.0024864308658459145,0.983097652436436,0.0024864308658459145,0.0,0.0,0.14710565242462764,0.0024864308658459145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010307837904434089,0.0,0.13679781452019354
ET1201,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.007625195076881497,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.007625195076881497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007625195076881497,0.0,0.0
ET1202,12,2027-06,champion_lstm,FLOODING,False,FLOODING,0.0038412294335836224,MARKET_SHOCK,0.0027017632433237867,0.29664101297817724,0.0,0.0038412294335836224,0.0,0.0027017632433237867,0.0,0.0,0.0,0.0,0.0038412294335836224,0.0,0.0,0.0,0.0,0.0,0.0027017632433237867,0.0,0.0
ET1203,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.018277448438415136,FLOODING,0.014593024750852517,0.20158304371515987,0.0,0.014593024750852517,0.0,0.018277448438415136,0.0,0.0,0.0,0.0,0.014593024750852517,0.0,0.0,0.0,0.0,0.0,0.018277448438415136,0.0,0.0
ET1204,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.08312540844467414,FLOODING,0.006476787195324264,0.9220841459126781,0.0,0.006476787195324264,0.0,0.08312540844467414,0.0,0.0,0.0,0.0,0.006476787195324264,0.0,0.0,0.0,0.0,0.0,0.0077881397814990655,0.0,0.07533726866317508
ET1301,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.0014881910129283375,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0014881910129283375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014881910129283375,0.0,0.0
ET1401,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004062552548788598,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.004062552548788598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004062552548788598,0.0,0.0
ET1501,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.4864915103965768,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.4864915103965768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3552581262549643,0.0004776454030397416,0.1307557387385728
ET1502,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.004106911910404613,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.004106911910404613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004106911910404613,0.0,0.0
ET1600,12,2027-06,champion_lstm,MARKET_SHOCK,False,MARKET_SHOCK,0.11355067521636582,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.11355067521636582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008149627442524728,0.0004931800480555646,0.10490786772578553
ET0101,0,2026-06,champion_ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.015288824016562563,DROUGHT,0.0008672162386682799,0.943277766966981,0.0008672162386682799,0.0,0.0,0.015288824016562563,0.0008582655733400698,8.950665328209993e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5022295410696713e-06,0.009419031190721015,0.005868290596300479
ET0102,0,2026-06,champion_ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.14299022893734142,DROUGHT,0.00029701646390429463,0.9979228198590098,0.00029701646390429463,0.0,0.0,0.14299022893734142,0.0,0.00029701646390429463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1205208195008104,0.013697304901631116,0.0087721045348999
ET0103,0,2026-06,champion_ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.6383954583631504,FLOODING,0.000149995630339323,0.9997650427671839,0.0,0.000149995630339323,0.0,0.6383954583631504,0.0,0.0,0.0,0.0,0.000149995630339323,0.0,0.0,0.0,0.0,0.0,0.6199265763320461,0.00861363217313176,0.00985524985797255
