pcode,year,month,ndvi_ref
ET0413,1989,8,0.3885044268825474
ET0413,1989,9,0.4265647254445972
ET0413,1989,10,0.4561270787435418
ET0413,1989,11,0.4174397238913703
ET0413,1989,12,0.3373176635188214
ET0413,1990,1,0.3074306035743039
ET0413,1990,2,0.26872060158673444
ET0413,1990,3,0.2828058967695516
ET0413,1990,4,0.3099458981962764
ET0413,1990,5,0.3378588409108273
ET0413,1990,6,0.3577044279259793
ET0413,1990,7,0.36562942757326
ET0413,1990,8,0.3659838400342884
ET0413,1990,9,0.3692470766165676
ET0413,1990,10,0.42908119839780456
ET0413,1990,11,0.40013531165964455
ET0413,1990,12,0.3403661926879601
ET0413,1991,1,0.27528971784255074
ET0413,1991,2,0.22600148232544165
ET0413,1991,3,0.21467942170360504
ET0413,1991,4,0.20512471479528083
ET0413,1991,5,0.18890736282748327
ET0413,1991,6,0.20734559854163834
ET0413,1991,7,0.2365705982727162
ET0413,1991,8,0.3055720729862942
ET0413,1991,9,0.3907411931192173
ET0413,1991,10,0.435161784466575
ET0413,1991,11,0.41279707849025715
ET0413,1991,12,0.3295176626128308
ET0413,1992,1,0.2104279506732435
ET0413,1992,2,0.19142794990364237
ET0413,1992,3,0.24190118645920466
ET0413,1992,4,0.2699279545861131
ET0413,1992,5,0.2888308981762212
ET0413,1992,6,0.303968249349033
ET0413,1992,7,0.2820735417744692
ET0413,1992,8,0.28474236586514634
ET0413,1992,9,0.3435603109352728
ET0413,1992,10,0.41126178467974933
ET0413,1992,11,0.3994494315455941
ET0413,1992,12,0.316702957801959
ET0413,1993,1,0.2592029514558174
ET0413,1993,2,0.22244265763198623
ET0413,1993,3,0.20454706834519604
ET0413,1993,4,0.23993971742251335
ET0413,1993,5,0.33429177885546396
ET0413,1993,6,0.32102795550051844
ET0413,1993,7,0.3092529561589745
ET0413,1993,8,0.29852472026558474
ET0413,1993,9,0.30604266287649373
ET0413,1993,10,0.3908059009734321
ET0413,1993,11,0.4209741383790968
ET0413,1993,12,0.3562853118076043
ET0413,1994,1,0.25889060032718314
ET0413,1994,2,0.18990000775631732
ET0413,1994,3,0.16676912575083616
ET0413,1994,4,0.19031618588110974
ET0413,1994,5,0.2310517756377949
ET0413,1994,6,0.21676324570880212
ET0413,1994,7,0.20724706930272713
ET0413,1994,8,0.21242706762517194
ET0413,1994,9,0.25055295215810036
ET0413,1994,10,
ET0413,1994,11,
ET0413,1994,12,
ET0413,1995,1,0.22809412970262408
ET0413,1995,2,0.2136808919556
ET0413,1995,3,0.19975295031771934
ET0413,1995,4,0.22653383367201851
ET0413,1995,5,0.32555883973836885
ET0413,1995,6,0.3483838397790403
ET0413,1995,7,0.3244541330372585
ET0413,1995,8,0.3653573696227634
ET0413,1995,9,0.420120609595495
ET0413,1995,10,0.4392953132881836
ET0413,1995,11,0.3548044288859647
ET0413,1995,12,0.2748353058800977
ET0413,1996,1,0.23700707134078525
ET0413,1996,2,0.23628530607503995
ET0413,1996,3,0.22356912782963578
ET0413,1996,4,0.2885953089770148
ET0413,1996,5,0.34793089838588925
ET0413,1996,6,0.36667795663370795
ET0413,1996,7,0.3261753099806167
ET0413,1996,8,0.30160001415540183
ET0413,1996,9,0.3569953120806637
ET0413,1996,10,0.4291573731338275
ET0413,1996,11,0.3792764877571778
ET0413,1996,12,0.29560148602022834
ET0413,1997,1,0.24858824689598635
ET0413,1997,2,0.24592501135433414
ET0413,1997,3,0.21717295199632639
ET0413,1997,4,0.23450001031160347
ET0413,1997,5,0.2775470737148733
ET0413,1997,6,0.2798753043746246
ET0413,1997,7,0.30494560204884574
ET0413,1997,8,0.37237207626595203
ET0413,1997,9,0.4402211958871167
ET0413,1997,10,0.45313678489011866
ET0413,1997,11,0.4228794317035113
ET0413,1997,12,0.4006870795698726
ET0413,1998,1,0.3385500161086811
ET0413,1998,2,0.2785882483510409
ET0413,1998,3,0.2597706002347609
ET0413,1998,4,0.2594647171742775
ET0413,1998,5,0.27090001141323755
ET0413,1998,6,0.27892472108497335
ET0413,1998,7,0.24966324611621737
ET0413,1998,8,0.24944354032768912
ET0413,1998,9,0.30952795612461415
ET0413,1998,10,0.4069750181015799
ET0413,1998,11,0.43979884421124166
ET0413,1998,12,0.3746220758732627
ET0413,1999,1,0.30013677881044487
ET0413,1999,2,0.2508205997593262
ET0413,1999,3,0.19894942018915618
ET0413,1999,4,0.16371471355943115
ET0413,1999,5,0.18503177385119823
ET0413,1999,6,0.2358147181570529
ET0413,1999,7,0.27040001311722917
ET0413,1999,8,0.3302470749791929
ET0413,1999,9,0.38406178039662975
ET0413,1999,10,0.43231619491296647
ET0413,1999,11,0.4492788463830947
ET0413,1999,12,0.36522207593216605
ET0413,2000,1,0.28381765879252374
ET0413,2000,2,0.2324705987292177
ET0413,2000,3,0.18567647938342652
ET0413,2000,4,0.13671765292392052
ET0413,2000,5,0.1573964788633234
ET0413,2000,6,0.2095367735361351
ET0413,2000,7,0.25467648436041435
ET0413,2000,8,0.24752648152849244
ET0413,2000,9,0.2775353073197252
ET0413,2000,10,0.3681470763157395
ET0413,2000,11,0.427688256607336
ET0413,2000,12,0.38026766496546116
ET0413,2001,1,0.29720942439401843
ET0413,2001,2,0.24702060099910284
ET0413,2001,3,0.22640148190891035
ET0413,2001,4,0.2940117797430823
ET0413,2001,5,0.30796325040214195
ET0413,2001,6,0.2911426623077953
ET0413,2001,7,0.2864317785729379
ET0413,2001,8,0.3267206028980366
ET0413,2001,9,0.3977941344766054
ET0413,2001,10,0.42673413700917173
ET0413,2001,11,0.39118678289301245
ET0413,2001,12,0.32722207483123317
ET0413,2002,1,0.28779560327529896
ET0413,2002,2,0.2721661894636995
ET0413,2002,3,0.25780883527853904
ET0413,2002,4,0.28040236707995914
ET0413,2002,5,0.2684132478254682
ET0413,2002,6,0.2596250107183175
ET0413,2002,7,0.3005706026273614
ET0413,2002,8,0.33866619266131337
ET0413,2002,9,0.41105649024248114
ET0413,2002,10,0.43164119755520525
ET0413,2002,11,0.37634266562321594
ET0413,2002,12,0.2809635410414022
ET0413,2003,1,0.2380411872968953
ET0413,2003,2,0.2148191274088971
ET0413,2003,3,0.21660589181325007
ET0413,2003,4,0.24223530511645702
ET0413,2003,5,0.24404559933087394
ET0413,2003,6,0.2070282446987488
ET0413,2003,7,0.22811471583212115
ET0413,2003,8,0.28714119011864936
ET0413,2003,9,0.3577764881007811
ET0413,2003,10,0.4266206078669603
ET0413,2003,11,0.3944132534896625
ET0413,2003,12,0.32340472200337567
ET0413,2004,1,0.28102942591204355
ET0413,2004,2,0.22751324606292384
ET0413,2004,3,0.19906471546958468
ET0413,2004,4,
ET0413,2004,5,
ET0413,2004,6,0.23774706936057868
ET0413,2004,7,0.2757490320240749
ET0413,2004,8,0.3367011919617652
ET0413,2004,9,0.3551103116834864
ET0413,2004,10,0.40989707778481865
ET0413,2004,11,0.3942353125880745
ET0413,2004,12,0.31088677942752824
ET0413,2005,1,0.2569717759595197
ET0413,2005,2,0.23388824699556118
ET0413,2005,3,0.23604265661800602
ET0413,2005,4,0.25160295253290843
ET0413,2005,5,0.2784682489493313
ET0413,2005,6,0.27379854295183625
ET0413,2005,7,0.27519119061967895
ET0413,2005,8,0.3488247215747832
ET0413,2005,9,0.415394138325663
ET0413,2005,10,0.44327649228713073
ET0413,2005,11,0.4027897236978305
ET0413,2005,12,0.34004266349708323
ET0413,2006,1,0.27137060358243825
ET0413,2006,2,0.2279823638937052
ET0413,2006,3,0.22644412806805436
ET0413,2006,4,0.2659558958867016
ET0413,2006,5,0.29375883682685733
ET0413,2006,6,0.31385736868661984
ET0413,2006,7,0.3067576607360558
ET0413,2006,8,0.3265720746096442
ET0413,2006,9,0.37334707642302783
ET0413,2006,10,0.40732237468747523
ET0413,2006,11,0.38067942770088414
ET0413,2006,12,0.3242911923457593
ET0413,2007,1,0.27049766042653245
ET0413,2007,2,0.2447117766913245
ET0413,2007,3,0.23629706835045527
ET0413,2007,4,0.2481506005806081
ET0413,2007,5,0.2793956017669509
ET0413,2007,6,0.2768485433915081
ET0413,2007,7,0.26628942340612405
ET0413,2007,8,0.2943367794156073
ET0413,2007,9,0.37383089801844416
ET0413,2007,10,0.43871296276064464
ET0413,2007,11,0.39324119511772593
ET0413,2007,12,0.3222353093764361
ET0413,2008,1,0.26161471912089507
ET0413,2008,2,0.22438530457370415
ET0413,2008,3,0.20098353861009366
ET0413,2008,4,0.19014118541689473
ET0413,2008,5,0.22684707054320496
ET0413,2008,6,0.3137506030061664
ET0413,2008,7,0.3328206032514571
ET0413,2008,8,0.34045737114022745
ET0413,2008,9,0.4057435466962701
ET0413,2008,10,0.448816197584657
ET0413,2008,11,0.41996178591952593
ET0413,2008,12,0.3558470754062427
ET0413,2009,1,0.2838706007775137
ET0413,2009,2,0.23422795218579903
ET0413,2009,3,0.21174589211449896
ET0413,2009,4,0.21571912791799092
ET0413,2009,5,0.21004412770271297
ET0413,2009,6,0.19504824543700494
ET0413,2009,7,0.20863824526176727
ET0413,2009,8,0.29533295394743186
ET0413,2009,9,0.40343384313232744
ET0413,2009,10,0.4640294323949251
ET0413,2009,11,0.4142941389013738
ET0413,2009,12,0.3000117784913848
ET0413,2010,1,0.23763530596214172
ET0413,2010,2,0.20188089162111278
ET0413,2010,3,0.19040589069618893
ET0413,2010,4,0.19947059733026162
ET0413,2010,5,0.2615623656441183
ET0413,2010,6,0.2834720723769243
ET0413,2010,7,0.24750148461145505
ET0413,2010,8,0.24623765958582644
ET0413,2010,9,0.32358236865085704
ET0413,2010,10,0.39049707791384514
ET0413,2010,11,0.3544106067980036
ET0413,2010,12,0.2858617791358161
ET0413,2011,1,0.23953883481376306
ET0413,2011,2,0.22352206873543112
ET0413,2011,3,0.21279706902363715
ET0413,2011,4,0.20826912680092974
ET0413,2011,5,0.2213176575215423
ET0413,2011,6,0.24616324656149913
ET0413,2011,7,0.2683750118402872
ET0413,2011,8,0.33328942647751625
ET0413,2011,9,0.39917060645187596
ET0413,2011,10,0.44102237522602067
ET0413,2011,11,0.38717648807693916
ET0413,2011,12,0.32869413302225214
ET0413,2012,1,0.26751295442090306
ET0413,2012,2,0.22375001065871286
ET0413,2012,3,0.193226480308701
ET0413,2012,4,0.18514941948301644
ET0413,2012,5,0.1781544201952569
ET0413,2012,6,0.187745597323074
ET0413,2012,7,0.22228471531587482
ET0413,2012,8,0.2962617797886623
ET0413,2012,9,0.37525148768635347
ET0413,2012,10,0.4383611950804204
ET0413,2012,11,0.3854441351750317
ET0413,2012,12,0.31654707351151623
ET0413,2013,1,0.2388985410332679
ET0413,2013,2,0.1982353027252589
ET0413,2013,3,0.17015294927884544
ET0413,2013,4,0.16834118392537617
ET0413,2013,5,0.206110303673674
ET0413,2013,6,0.24975148137001424
ET0413,2013,7,0.2532682476674808
ET0413,2013,8,0.272669130476082
ET0413,2013,9,0.33873060319353543
ET0413,2013,10,0.3955514892935752
ET0413,2013,11,0.38664266449563633
ET0413,2013,12,0.3131082491839633
ET0413,2014,1,0.2375529518898795
ET0413,2014,2,0.2006250092211891
ET0413,2014,3,0.19206001039813542
ET0413,2014,4,0.22026177482569914
ET0413,2014,5,0.2643764824551693
ET0413,2014,6,0.28771648332476607
ET0413,2014,7,0.25834413013037505
ET0413,2014,8,0.2528088351382928
ET0413,2014,9,0.31322354367550675
ET0413,2014,10,0.38176325270358247
ET0413,2014,11,0.372192664006177
ET0413,2014,12,0.3011635441990459
ET0413,2015,1,0.23882059849360407
ET0413,2015,2,0.20140589098719983
ET0413,2015,3,0.17908353788011205
ET0413,2015,4,0.18246912610004926
ET0413,2015,5,0.20747500920996942
ET0413,2015,6,0.26112001323524636
ET0413,2015,7,0.29172501415014257
ET0413,2015,8,0.3278482528293833
ET0413,2015,9,0.38782207659062207
ET0413,2015,10,0.40223384096341963
ET0413,2015,11,0.35730354820980736
ET0413,2015,12,0.2954206036294207
ET0413,2016,1,0.24218677554060422
ET0413,2016,2,0.20200236203039387
ET0413,2016,3,0.18012794909231797
ET0413,2016,4,0.19369853730587394
ET0413,2016,5,0.2546129526899141
ET0413,2016,6,0.28168677652583396
ET0413,2016,7,0.2723456006716279
ET0413,2016,8,0.2958835408091544
ET0413,2016,9,0.35834119539050485
ET0413,2016,10,0.40464472385013794
ET0413,2016,11,0.36650001827408274
ET0413,2016,12,0.29465001260533047
ET0413,2017,1,0.2311588345205082
ET0413,2017,2,0.19530001063557229
ET0413,2017,3,0.18194265584735303
ET0413,2017,4,0.18700883349075031
ET0413,2017,5,0.2276705987313214
ET0413,2017,6,0.2753470720613703
ET0413,2017,7,0.2700376599588814
ET0413,2017,8,0.27513089605114033
ET0413,2017,9,0.3196867817464996
ET0413,2017,10,0.3846035508548511
ET0413,2017,11,0.3626750164172228
ET0413,2017,12,0.2970220726202515
ET0413,2018,1,0.2349011878756915
ET0413,2018,2,0.20220000954235295
ET0413,2018,3,0.18521030299803787
ET0413,2018,4,0.19408000979353396
ET0413,2018,5,0.21615883453803897
ET0413,2018,6,0.23841471724650432
ET0413,2018,7,0.2481847166138536
ET0413,2018,8,0.28852942559648953
ET0413,2018,9,0.3631117810221278
ET0413,2018,10,0.4019588438903583
ET0413,2018,11,0.3739617814035975
ET0413,2018,12,0.3225264853414366
ET0413,2019,1,0.264236777757897
ET0413,2019,2,0.22365589264561142
ET0413,2019,3,0.210923539452693
ET0413,2019,4,0.2317976592218174
ET0413,2019,5,0.27234118870076
ET0413,2019,6,0.2799588375670067
ET0413,2019,7,0.2631270705777055
ET0413,2019,8,0.27236471702070786
ET0413,2019,9,0.3340576632934457
ET0413,2019,10,0.3849941367612164
ET0413,2019,11,0.36318237150416643
ET0413,2019,12,0.31194236523964813
ET0413,2020,1,0.25885295280638854
ET0413,2020,2,0.2198705985265619
ET0413,2020,3,0.20306589200216177
ET0413,2020,4,0.2254191282917471
ET0413,2020,5,0.25869707228506306
ET0413,2020,6,0.2766411899643785
ET0413,2020,7,0.25055736487402624
ET0413,2020,8,0.2679764821248895
ET0413,2020,9,0.34655589925892205
ET0413,2020,10,0.39921619331135455
ET0413,2020,11,0.3764035482616984
ET0413,2020,12,0.3026720726314712
ET0413,2021,1,0.24695736476603666
ET0413,2021,2,0.2114500099245239
ET0413,2021,3,0.18767177317948897
ET0413,2021,4,0.18829265530495076
ET0413,2021,5,0.24556354069534464
ET0413,2021,6,0.27225295498090624
ET0413,2021,7,0.2297088339486542
ET0413,2021,8,0.2465505997485974
ET0413,2021,9,0.32100148472715817
ET0413,2021,10,0.3874926663496914
ET0413,2021,11,0.3683870757327359
ET0413,2021,12,0.2973500127301496
ET0413,2022,1,0.23407412644694825
ET0413,2022,2,0.1984088332337491
ET0413,2022,3,0.18488677288679511
ET0413,2022,4,0.19725883278776613
ET0413,2022,5,0.22148353922016473
ET0413,2022,6,0.22333677454906342
ET0413,2022,7,0.23246471680262504
ET0414,1981,8,0.2842500136587126
ET0414,1981,9,0.3199536791392441
ET0414,1981,10,0.39451079500903335
ET0414,1981,11,0.44444484687570857
ET0414,1981,12,0.4033664007639062
ET0414,1982,1,0.33497523298037457
ET0414,1982,2,0.3147554045607303
ET0414,1982,3,0.3164310492575168
ET0414,1982,4,0.31012716902227233
ET0414,1982,5,0.3371698431156832
ET0414,1982,6,0.3018060479441593
ET0414,1982,7,0.2553685472571644
ET0414,1982,8,0.24836897837190786
ET0414,1982,9,0.27116919527279915
ET0414,1982,10,0.3148685490134461
ET0414,1982,11,0.3572284652498261
ET0414,1982,12,0.4171131660455259
ET0414,1983,1,0.38479743178548476
ET0414,1983,2,0.3153243682764727
ET0414,1983,3,0.31563148069484476
ET0414,1983,4,0.33678773199689793
ET0414,1983,5,0.35080518849707876
ET0414,1983,6,0.3328092827236857
ET0414,1983,7,0.2794903141671212
ET0414,1983,8,0.2488207020636262
ET0414,1983,9,0.27117242664098734
ET0414,1983,10,0.34662415575364536
ET0414,1983,11,0.41735239185649764
ET0414,1983,12,0.4031961397749596
ET0414,1984,1,0.35002674072467044
ET0414,1984,2,0.29641811658853084
ET0414,1984,3,0.23853449391779197
ET0414,1984,4,0.20917242325457003
ET0414,1984,5,0.2392823378202216
ET0414,1984,6,0.26177587450064455
ET0414,1984,7,0.25822673641659055
ET0414,1984,8,0.27289548757132776
ET0414,1984,9,0.31730712735062006
ET0414,1984,10,0.3773810521795831
ET0414,1984,11,0.40384376890443513
ET0414,1984,12,0.40707329512927026
ET0414,1985,1,
ET0414,1985,2,
ET0414,1985,3,0.2425700542356433
ET0414,1985,4,0.23414656224435768
ET0414,1985,5,0.3049019537866115
ET0414,1985,6,0.34102911142439674
ET0414,1985,7,0.3145293247532741
ET0414,1985,8,0.31853234164159866
ET0414,1985,9,0.32960863578422306
ET0414,1985,10,0.3580172582818515
ET0414,1985,11,0.39332221698915126
ET0414,1985,12,0.39011553597861315
ET0414,1986,1,0.34152480067107177
ET0414,1986,2,0.2821627287515278
ET0414,1986,3,0.27579915080347955
ET0414,1986,4,0.28153665148620965
ET0414,1986,5,0.3277704909700771
ET0414,1986,6,0.3564138097110493
ET0414,1986,7,0.3751239392521052
ET0414,1986,8,0.3857952773185639
ET0414,1986,9,0.36393536203380283
ET0414,1986,10,0.3990409669691118
ET0414,1986,11,0.41949894112245784
ET0414,1986,12,0.39565864192514577
ET0414,1987,1,0.33112070523202414
ET0414,1987,2,0.2802780300764174
ET0414,1987,3,0.27295432271885456
ET0414,1987,4,0.3417661811128772
ET0414,1987,5,0.36697092279791826
ET0414,1987,6,0.3555715694252786
ET0414,1987,7,0.33501510129406525
ET0414,1987,8,0.3076310500117211
ET0414,1987,9,0.3187791092385505
ET0414,1987,10,0.36007544745145165
ET0414,1987,11,0.3996413982762344
ET0414,1987,12,0.38405066484521166
ET0414,1988,1,0.33117889555106894
ET0414,1988,2,0.280084495272102
ET0414,1988,3,0.2556056143266373
ET0414,1988,4,0.24902479639598002
ET0414,1988,5,0.2789672531572909
ET0414,1988,6,0.26199462512058425
ET0414,1988,7,0.23114225165597319
ET0414,1988,8,0.23850863269562347
ET0414,1988,9,0.26741596076894414
ET0414,1988,10,0.3583810527263016
ET0414,1988,11,0.42750540773930207
ET0414,1988,12,0.40094829543397337
ET0414,1989,1,0.33556984525559275
ET0414,1989,2,0.3101950575565469
ET0414,1989,3,0.28060022805785306
ET0414,1989,4,0.31355389387443144
ET0414,1989,5,0.3655922574729754
ET0414,1989,6,0.3562920410828343
ET0414,1989,7,0.31121466963969424
ET0414,1989,8,0.3091778150791751
ET0414,1989,9,0.3310140253783299
ET0414,1989,10,0.37396898364712444
ET0414,1989,11,0.40056467345305546
ET0414,1989,12,0.3905021724901322
ET0414,1990,1,0.3810870864524923
ET0414,1990,2,0.35805066385916584
ET0414,1990,3,0.3653470001600939
ET0414,1990,4,0.37080691504324303
ET0414,1990,5,0.35391380901223624
ET0414,1990,6,0.32807221321453306
ET0414,1990,7,0.3149776008493941
ET0414,1990,8,0.282195055536155
ET0414,1990,9,0.29193966739393507
ET0414,1990,10,0.36914829408814154
ET0414,1990,11,0.3936077780893136
ET0414,1990,12,0.37753773307235067
ET0414,1991,1,0.33364225757019267
ET0414,1991,2,0.29739764448383754
ET0414,1991,3,0.3168308336673111
ET0414,1991,4,0.3509862229613394
ET0414,1991,5,0.3613922594050908
ET0414,1991,6,0.3173566951320088
ET0414,1991,7,0.2450370814908167
ET0414,1991,8,0.22118750950000404
ET0414,1991,9,0.26037070302870763
ET0414,1991,10,0.3409612225047472
ET0414,1991,11,0.35948600774181294
ET0414,1991,12,0.34504570567916176
ET0414,1992,1,0.27752156359753727
ET0414,1992,2,0.24203126138911157
ET0414,1992,3,0.28104656549363294
ET0414,1992,4,0.30608190897980636
ET0414,1992,5,0.3144299721281076
ET0414,1992,6,0.30748191013418386
ET0414,1992,7,0.29616057500243176
ET0414,1992,8,0.29064484101174204
ET0414,1992,9,0.28998708256102834
ET0414,1992,10,0.31826941142308296
ET0414,1992,11,0.3919129519370095
ET0414,1992,12,0.3954687668331737
ET0414,1993,1,0.36360454218911703
ET0414,1993,2,0.35960777470007016
ET0414,1993,3,0.3580155344358805
ET0414,1993,4,0.317014022120114
ET0414,1993,5,0.3113836358975747
ET0414,1993,6,0.3037306171167513
ET0414,1993,7,0.28527479782572074
ET0414,1993,8,0.2734000127891014
ET0414,1993,9,0.25935453786675267
ET0414,1993,10,0.3167403167563265
ET0414,1993,11,0.4206138092639117
ET0414,1993,12,0.410768337997383
ET0414,1994,1,0.31998708394580866
ET0414,1994,2,0.22980712238570733
ET0414,1994,3,0.18160668927533868
ET0414,1994,4,0.1975086295720318
ET0414,1994,5,0.2376879426361671
ET0414,1994,6,0.28565195270268046
ET0414,1994,7,0.29674893495594623
ET0414,1994,8,0.3114638082233482
ET0414,1994,9,0.2964698417626064
ET0414,1994,10,
ET0414,1994,11,
ET0414,1994,12,
ET0414,1995,1,0.2932737200553046
ET0414,1995,2,0.2829849268470344
ET0414,1995,3,0.29669074630685915
ET0414,1995,4,0.3416810499439979
ET0414,1995,5,0.41428708760388955
ET0414,1995,6,0.4056498014592918
ET0414,1995,7,0.337321567188563
ET0414,1995,8,0.31328449696944694
ET0414,1995,9,0.34578880982409255
ET0414,1995,10,0.36824053590153816
ET0414,1995,11,0.3724558368196774
ET0414,1995,12,0.3640549754531218
ET0414,1996,1,0.3535293276453839
ET0414,1996,2,0.3352758801574337
ET0414,1996,3,0.31517027363438027
ET0414,1996,4,0.33167674000663994
ET0414,1996,5,0.35690087953518174
ET0414,1996,6,0.35288040513365426
ET0414,1996,7,0.3365870836544139
ET0414,1996,8,0.33344936878259834
ET0414,1996,9,0.36436553498537366
ET0414,1996,10,0.41671553575273207
ET0414,1996,11,0.40988795266583045
ET0414,1996,12,0.37598493046544745
ET0414,1997,1,0.34250863622231725
ET0414,1997,2,0.3184816960630745
ET0414,1997,3,0.2769250130473539
ET0414,1997,4,0.2886788944617427
ET0414,1997,5,0.3659385933444417
ET0414,1997,6,0.38697588006997924
ET0414,1997,7,0.36447200031372995
ET0414,1997,8,0.37039872541509816
ET0414,1997,9,0.36692587896410755
ET0414,1997,10,0.3774288960186571
ET0414,1997,11,0.38713363969120473
ET0414,1997,12,0.4095284702449009
ET0414,1998,1,0.41857760399579996
ET0414,1998,2,0.42916058055285744
ET0414,1998,3,0.4193939824171107
ET0414,1998,4,0.37095260376046435
ET0414,1998,5,0.3510592848961722
ET0414,1998,6,0.3382638084605849
ET0414,1998,7,0.3248847162286782
ET0414,1998,8,0.3413327751231604
ET0414,1998,9,0.3303631634033959
ET0414,1998,10,0.3642155348869232
ET0414,1998,11,0.42827329489177657
ET0414,1998,12,0.42048277770136955
ET0414,1999,1,0.3628232922276545
ET0414,1999,2,0.30557113519773393
ET0414,1999,3,0.2610732881544992
ET0414,1999,4,0.27144936741939896
ET0414,1999,5,0.3045370834397858
ET0414,1999,6,0.3291670415422011
ET0414,1999,7,0.2989213508393229
ET0414,1999,8,0.2900017381742082
ET0414,1999,9,0.28079850483557267
ET0414,1999,10,0.3140722138100656
ET0414,1999,11,0.40402070747624175
ET0414,1999,12,0.39791488923646245
ET0414,2000,1,0.3339353596213562
ET0414,2000,2,0.26854958141158364
ET0414,2000,3,0.2150215615422047
ET0414,2000,4,0.17700216325064155
ET0414,2000,5,0.2258396647420936
ET0414,2000,6,0.27189225443349824
ET0414,2000,7,0.25977415068010823
ET0414,2000,8,0.25189548624872127
ET0414,2000,9,0.23574139039706563
ET0414,2000,10,0.28173622042582974
ET0414,2000,11,0.4000689863901713
ET0414,2000,12,0.41741489214373034
ET0414,2001,1,0.35728708513337987
ET0414,2001,2,0.3085916098207235
ET0414,2001,3,0.2824267366708352
ET0414,2001,4,0.3216344966585265
ET0414,2001,5,0.3504008800433627
ET0414,2001,6,0.34888794671358725
ET0414,2001,7,0.33276122346006587
ET0414,2001,8,0.3476875153338086
ET0414,2001,9,0.36376725818062644
ET0414,2001,10,0.4006862222891428
ET0414,2001,11,0.44419937368867723
ET0414,2001,12,0.4219170481865776
ET0414,2002,1,0.3807349332190792
ET0414,2002,2,0.34886747296771087
ET0414,2002,3,0.33002048962075126
ET0414,2002,4,0.33697501807634167
ET0414,2002,5,0.3483922581092036
ET0414,2002,6,0.3402715672835193
ET0414,2002,7,0.3121681163280174
ET0414,2002,8,0.31982436891773647
ET0414,2002,9,0.3415396709380478
ET0414,2002,10,0.35688363722172267
ET0414,2002,11,0.3721207059791375
ET0414,2002,12,0.33302760162744016
ET0414,2003,1,0.3331616540792687
ET0414,2003,2,0.3212219977687144
ET0414,2003,3,0.29463277410330435
ET0414,2003,4,0.29585777203841446
ET0414,2003,5,0.327518334483792
ET0414,2003,6,0.32517760131379647
ET0414,2003,7,0.2871982876596779
ET0414,2003,8,0.30734807464840075
ET0414,2003,9,0.34957156837757286
ET0414,2003,10,0.38825971562543815
ET0414,2003,11,0.39200971551753316
ET0414,2003,12,0.38655863805063834
ET0414,2004,1,0.37622415659756486
ET0414,2004,2,0.37025540534021517
ET0414,2004,3,0.366325448170818
ET0414,2004,4,
ET0414,2004,5,
ET0414,2004,6,0.29299354829407964
ET0414,2004,7,0.29572271584565263
ET0414,2004,8,0.3014370837280975
ET0414,2004,9,0.3076056166841037
ET0414,2004,10,0.3697112242466416
ET0414,2004,11,0.39098536184635646
ET0414,2004,12,0.3739095010377209
ET0414,2005,1,0.3414431212405706
ET0414,2005,2,0.3138448412947613
ET0414,2005,3,0.30872953997860686
ET0414,2005,4,0.30586639419198025
ET0414,2005,5,0.301515531308692
ET0414,2005,6,0.3149084191255528
ET0414,2005,7,0.3197306182620854
ET0414,2005,8,0.3298508785665035
ET0414,2005,9,0.34181898241413045
ET0414,2005,10,0.38971294873747325
ET0414,2005,11,0.4329385948849135
ET0414,2005,12,0.4131045444258327
ET0414,2006,1,0.34463708308236346
ET0414,2006,2,0.3011972119325193
ET0414,2006,3,0.3043103571981191
ET0414,2006,4,0.339116395033639
ET0414,2006,5,0.36257587970587707
ET0414,2006,6,0.34592781704047626
ET0414,2006,7,0.3085439804427582
ET0414,2006,8,0.3134655318511971
ET0414,2006,9,0.3183103603921059
ET0414,2006,10,0.3606051894482867
ET0414,2006,11,0.4103416148573159
ET0414,2006,12,0.40466596648610864
ET0414,2007,1,0.38140691611273525
ET0414,2007,2,0.35616812135638853
ET0414,2007,3,0.3368620858367146
ET0414,2007,4,0.33654742861359277
ET0414,2007,5,0.35533298995217366
ET0414,2007,6,0.3551605764519551
ET0414,2007,7,0.33033450005640236
ET0414,2007,8,0.30067673858640515
ET0414,2007,9,0.33524570511332863
ET0414,2007,10,0.4037422598821335
ET0414,2007,11,0.4232963542614517
ET0414,2007,12,0.3922284676468577
ET0414,2008,1,0.3374935509315852
ET0414,2008,2,0.2844558315158917
ET0414,2008,3,0.24145518500229401
ET0414,2008,4,0.22473492434826386
ET0414,2008,5,0.25836423623921534
ET0414,2008,6,0.3073801879353564
ET0414,2008,7,0.30527695506040387
ET0414,2008,8,0.30572199705859704
ET0414,2008,9,0.34725432637436626
ET0414,2008,10,0.3930441990880102
ET0414,2008,11,0.43720368488595396
ET0414,2008,12,0.4177258798916791
ET0414,2009,1,0.3571347153649247
ET0414,2009,2,0.31598708341861587
ET0414,2009,3,0.27745173743058893
ET0414,2009,4,0.268241393155065
ET0414,2009,5,0.3118663935697284
ET0414,2009,6,0.3393517378075369
ET0414,2009,7,0.3217241527063065
ET0414,2009,8,0.3039129447063495
ET0414,2009,9,0.3113588510916151
ET0414,2009,10,0.3605528193172709
ET0414,2009,11,0.392053468345568
ET0414,2009,12,0.3614666117034081
ET0414,2010,1,0.32039333462458225
ET0414,2010,2,0.2924127291631081
ET0414,2010,3,0.31064742816419433
ET0414,2010,4,0.3308610066386132
ET0414,2010,5,0.3281146695773149
